index,Class,Subclass,Post_code,Post_NM,Main_YN,Division,ADDR,ADDR_Road
1611,충청지방우정청,대전유성우체국,30001830,한국과학기술원우편취급국,,취급국,대전광역시 유성구 구성동 373-1 N11(학생회관),대전광역시 유성구 대학로 291
1612,충청지방우정청,대전유성우체국,30010340,한밭대학교우편취급국,,취급국,대전광역시 유성구 덕명동 16-1 한밭대학교 수위실동,대전광역시 유성구 동서대로 125
1613,충청지방우정청,대전유성우체국,30013020,대전구암동우편취급국,,취급국,대전광역시 유성구 구암동 615-1,대전광역시 유성구 월드컵대로289번길 32
1614,충청지방우정청,대전유성우체국,30013220,대전구즉동우편취급국,,취급국,대전광역시 유성구 송강동 25-2,대전광역시 유성구 구즉로 63
1615,충청지방우정청,대전대덕우체국,30001920,대전대덕우체국,총괄국,4급,대전광역시 대덕구 문평동 80-2,대전광역시 대덕구 문평동로 16
1616,충청지방우정청,대전대덕우체국,30001930,신탄진우체국,,6급,대전광역시 대덕구 석봉동 414-3,대전광역시 대덕구 석봉로37번길 62
1617,충청지방우정청,대전대덕우체국,30001940,회덕우체국,,6급,대전광역시 대덕구 와동 351,대전광역시 대덕구 신탄진로254번길 7
1618,충청지방우정청,대전대덕우체국,30001950,대전대화동우체국,,6급,대전광역시 대덕구 대화동 40-86,대전광역시 대덕구 대화로 67
1619,충청지방우정청,대전대덕우체국,30001960,대전덕암동우체국,,6급,대전광역시 대덕구 덕암동 70-15,대전광역시 대덕구 덕암로 157
1620,충청지방우정청,대전대덕우체국,30001970,대전오정동우체국,,6급,대전광역시 대덕구 오정동 384-2,대전광역시 대덕구 대전로 1095
1621,충청지방우정청,대전대덕우체국,30001980,대전법동우체국,,6급,대전광역시 대덕구 법2동 192-2,대전광역시 대덕구 동춘당로 183
1622,충청지방우정청,대전대덕우체국,30001990,대전송촌동우체국,,6급,대전광역시 대덕구 송촌동 501-3,대전광역시 대덕구 동춘당로 61
1623,충청지방우정청,대전대덕우체국,30002320,한남대학교우편취급국,,취급국,대전광역시 대덕구 오정동 133,대전광역시 대덕구 한남로 70
1624,충청지방우정청,대전대덕우체국,30002060,대전새뜸우편취급국,,취급국,대전광역시 대덕구 오정동 72-4,대전광역시 대덕구 한밭대로 986
1625,충청지방우정청,대전대덕우체국,30002050,대전비래동우편취급국,,취급국,대전광역시 대덕구 비래동 131-17,대전광역시 대덕구 우암로 464
1626,충청지방우정청,대전대덕우체국,30002040,대전중리동우편취급국,,취급국,대전광역시 대덕구 중리동 240-11,대전광역시 대덕구 홍도로119번길 6
1627,충청지방우정청,대전대덕우체국,30002030,대전중리서로우편취급국,,취급국,대전시 대덕구 중리동 442-8,대전광역시 대덕구 중리서로 17
1628,충청지방우정청,대전대덕우체국,30002010,대전영진우편취급국,,취급국,대전광역시 대덕구 법1동 344-16 영진아파트상가 1층 105호,대전광역시 대덕구 아리랑로 211
1629,충청지방우정청,대전대덕우체국,30002070,대덕장동우편취급국,,취급국,대전광역시 대덕구 장동 808-3,대전광역시 대덕구 장동로 263-2
1630,충청지방우정청,대전대덕우체국,30002000,대전대청우편취급국,,취급국,대전광역시 대덕구 신탄진동 175-22,대전광역시 대덕구 신탄진로 778
1631,충청지방우정청,대전둔산우체국,30006050,대전둔산우체국,총괄국,4급,대전광역시 서구 둔산동 1408,대전광역시 서구 둔산로 111
1632,충청지방우정청,대전둔산우체국,30006090,대전용문동우체국,,6급,대전광역시 서구 용문동 246-10,대전광역시 서구 계룡로 669
1633,충청지방우정청,대전둔산우체국,30006100,대전도마동우체국,,6급,대전광역시 서구 도마동 173-18,대전광역시 서구 계백로 1422
1634,충청지방우정청,대전둔산우체국,30006110,대전괴정동우체국,,6급,대전광역시 서구 괴정동 136-5,대전광역시 서구 갈마로 196
1635,충청지방우정청,대전둔산우체국,30006200,대전법원우체국,,6급,대전광역시 서구 둔산1동 1390 ,대전광역시 서구 둔산중로78번길 45
1636,충청지방우정청,대전둔산우체국,30006120,대전가수원동우체국,,6급,대전광역시 서구 가수원동 761-2,대전광역시 서구 가수원로 109
1637,충청지방우정청,대전둔산우체국,30006130,대전변동우체국,,6급,대전광역시 서구 변동 50-1,대전광역시 서구 도산로 189
1638,충청지방우정청,대전둔산우체국,30006060,대전월평1동우체국,,6급,대전광역시 서구 월평1동 1181,대전광역시 서구 월평새뜸로4번길 110
1639,충청지방우정청,대전둔산우체국,30006070,대전월평2동우체국,,6급,대전광역시 서구 월평2동 218-4,대전광역시 서구 갈마역로 143-12
1640,충청지방우정청,대전둔산우체국,30006080,대전갈마동우체국,,6급,대전광역시 서구 갈마동 1076,대전광역시 서구 갈마중로50번길 5
1641,충청지방우정청,대전둔산우체국,30006140,대전만년동우체국,,6급,대전광역시 서구 만년동 5,대전광역시 서구 만년로 15
1642,충청지방우정청,대전둔산우체국,30006150,대전둔산2동우체국,,6급,대전광역시 서구 둔산2동 908-5,대전광역시 서구 청사로 279
1643,충청지방우정청,대전둔산우체국,30006180,대전정림동우체국,,6급,대전광역시 서구 정림동 679,대전광역시 서구 정림로 4
1644,충청지방우정청,대전둔산우체국,30006190,정부대전청사우체국,,6급,대전광역시 서구 둔산동 920,대전광역시 서구 청사로 189
1645,충청지방우정청,대전둔산우체국,30006160,대전관저동우체국,,6급,대전광역시 서구 관저동 999-2,대전광역시 서구 관저북로 26
1646,충청지방우정청,대전둔산우체국,30006170,대전관저2동우체국,,6급,대전광역시 서구 관저2동 1136,대전광역시 서구 관저로 63
1647,충청지방우정청,대전둔산우체국,30013320,대전기성동우편취급국,,취급국,대전광역시 서구 흑석동 849,대전광역시 서구 흑석3길 5
1648,충청지방우정청,대전둔산우체국,30006240,대전갈마1동우편취급국,,취급국,대전광역시 서구 갈마동 378-13,대전광역시 서구 갈마로 62
1649,충청지방우정청,대전둔산우체국,30006260,대전향촌우편취급국,,취급국,대전광역시 서구 둔산동 963,대전광역시 서구 둔산북로 36
1650,충청지방우정청,대전둔산우체국,30006300,대전월평하나로우편취급국,,취급국,대전광역시 서구 월평동 311-1 하나로아파트 상가 112호,대전광역시 서구 청사로 5
1651,충청지방우정청,대전둔산우체국,30006250,대전변정우편취급국,,취급국,대전광역시 서구 변동 39-1,대전광역시 서구 중반5길 115
1652,충청지방우정청,대전둔산우체국,30006230,대전삼천가람우편취급국,,취급국,대전광역시 서구 삼천동 1809 국화라이프상가 106호,대전광역시 서구 둔산로 201
1653,충청지방우정청,대전둔산우체국,30006320,대전탄방동우편취급국,,취급국,대전광역시 서구 탄방동 834 한가람아파트상가 114호,대전광역시 서구 문예로 16
1654,충청지방우정청,대전둔산우체국,30006280,대전강변우편취급국,,취급국,대전광역시 서구 정림동 610 ,대전광역시 서구 정림동로7번길 22
1655,충청지방우정청,대전둔산우체국,30006340,배재대학교우편취급국,,취급국,대전광역시 서구 도마동 439-6 백산관 4층,대전광역시 서구 배재로 155-40
1656,충청지방우정청,대전둔산우체국,30010370,목원대학교우편취급국,,취급국,대전광역시 서구 도안동 800 목원대학교 학생회관 1층,대전광역시 서구 도안북로 88
1657,충청지방우정청,세종우체국,30002140,세종우체국,총괄국,4급,세종특별자치시  보람동 624-6 (세종우체국),세종특별자치시 시청대로 180
1658,충청지방우정청,세종우체국,30002160,세종금남우체국,,6급,세종특별자치시 금남면 용포리 91-1,세종특별자치시 금남면 용포로 56
1659,충청지방우정청,세종우체국,30002150,세종전의우체국,,6급,세종특별자치시 전의면 읍내리 207-2,세종특별자치시 전의면 운주산로 1208-1
1661,충청지방우정청,세종우체국,30002250,세종부강우체국,,6급,세종특별자치시 부강면 부강리 442-2,세종특별자치시 부강면 부촌길 42
1662,충청지방우정청,세종우체국,30002260,장군우체국,,6급,세종특별자치시 장군면 도계리 155-2,세종특별자치시 장군면 장척로 408-4
1663,충청지방우정청,세종우체국,30002280,세종한솔동우체국,,6급,세종특별자치시 한솔동964,세종특별자치시 노을3로 93
1664,충청지방우정청,세종우체국,30002310,세종아름동우체국,,6급,세종특별자치시 아름동1351,세종특별자치시 보듬3로 111
1665,충청지방우정청,세종우체국,30002290,정부세종청사우체국,,6급,세종특별자치시 어진동 58-4,세종특별자치시 도움6로 11
1666,충청지방우정청,세종우체국,30002300,정부세종청사2우체국,,6급,세종특별자치시 어진동 120-7,세종특별자치시 한누리대로 402
1667,충청지방우정청,세종우체국,30002170,세종소정우체국,,6급,세종특별자치시 소정면 소정리 267-6,세종특별자치시 소정면 소정구길 110
1668,충청지방우정청,세종우체국,30013030,조치원우체국,,5급,세종특별자치시  조치원읍 교리 24-3 ,세종특별자치시 조치원읍 새내12길 3
1669,충청지방우정청,세종우체국,30002180,세종연동우체국,,별정국,세종특별자치시 연동면 내판리19-11,세종특별자치시 연동면 청연로 602
1670,충청지방우정청,세종우체국,30002200,세종연서우체국,,별정국,세종특별자치시 연서면 봉암리 192-1,세종특별자치시 연서면 당산로 342
1671,충청지방우정청,세종우체국,30002190,세종전동우체국,,별정국,세종특별자치시 전동면 노장리 648-6 ,세종특별자치시 전동면 전동로 3
1672,충청지방우정청,세종우체국,30010390,고려대학교세종캠퍼스우편취급국,,취급국,세종특별자치시 조치원읍 서창리 208 학생회관 218A,세종특별자치시 조치원읍 세종로 2511
1673,충청지방우정청,세종우체국,30013230,세종다정동우편취급국,,취급국,"세종특별자치시  다정동 7-2 (페스티발2), 120호",세종특별자치시 다정중앙로 52
1674,충청지방우정청,천안우체국,30002400,천안우체국,총괄국,4급,충청남도 천안시 서북구 성정2동 1116,충청남도 천안시 서북구 서부대로 706
1675,충청지방우정청,천안우체국,30002420,성환우체국,,5급,충청남도 천안시 서북구 성환읍 성환리 355-4,충청남도 천안시 서북구 성환읍 성환11길 20
1676,충청지방우정청,천안우체국,30002410,입장우체국,,6급,충청남도 천안시 서북구 입장면 하장리 50-1,충청남도 천안시 서북구 입장면 하장4길 14
1677,충청지방우정청,천안우체국,30002450,천안쌍용동우체국,,6급,충청남도 천안시 서북구 쌍용동 1285,충청남도 천안시 서북구 쌍용11길 71
1678,충청지방우정청,천안우체국,30002460,천안쌍용2동우체국,,6급,충청남도 천안시 서북구 쌍용2동 1524,충청남도 천안시 서북구 월봉로 82
1679,충청지방우정청,천안우체국,30002510,천안불당동우체국,,6급,충청남도 천안시 서북구 불당동 796-1,충청남도 천안시 서북구 봉서산로 66
1680,충청지방우정청,천안우체국,30002430,직산우체국,,별정국,충청남도 천안시 서북구 직산읍 삼은리 72-44,충청남도 천안시 서북구 직산읍 삼은3길 17
1681,충청지방우정청,천안우체국,30002440,성거우체국,,별정국,충청남도 천안시 서북구 성거읍 송남리 16-1,충청남도 천안시 서북구 성거읍 성거길 73
